"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"9/5/1983","35","1.09280002117157","1799","20.821","11.922","12.94928136","1.58136380132769","0.826208015383147","26.85712095",
"9/6/1983","35","1.09280002117157","1799","18.942","11.025","16.6271166","1.33452602135108","0.874947920247793","20.12810652",
"9/7/1983","35","1.09280002117157","1799","18.479","12.64","13.60416096","1.41703436679284","0.907867867395427","5.77484424",
"9/8/1983","35","1.09280002117157","1799","20.242","10.059","14.314840956","1.4293595038063","0.847759544990049","20.92314276",
"9/9/1983","35","1.09280002117157","1799","20.446","11.462","17.9574912","0.967896035132174","0.847848456300437","28.603571112",
"9/10/1983","35","1.09280002117157","1799","17.628","9.21499999999998","9.25940754","1.29268761472877","0.919507004678721","15.003952128",
"9/11/1983","35","1.09280002117157","1799","20.688","12.676","11.79485388","1.90320505422896","0.851279318017787","27.3670263",
"9/12/1983","35","1.09280002117157","1799","21.48","13.198","13.6058824656","1.19824738000074","0.84631422667096","18.06642954",
"9/13/1983","35","1.09280002117157","1799","22.163","11.862","12.062645352","1.4243705437902","0.815424628496505","21.57980832",
"9/14/1983","35","1.09280002117157","1799","22.993","9.18299999999999","10.51425468","0.967613055249454","0.792320732645181","22.238832672",
"9/15/1983","35","1.09280002117157","1799","21.416","13.728","23.5382022","1.17151729640758","0.864751663115336","23.81321871",
"9/16/1983","35","1.09280002117157","1799","21.361","12.528","30.3660378","0.849031907919685","0.908978961341916","14.631856488",
"9/17/1983","35","1.09280002117157","1799","18.985","11.095","21.364973712","1.73944479689267","0.922536141100894","22.60912662",
"9/18/1983","35","1.09280002117157","1799","20.67","11.072","15.4160501328","1.49976899655494","0.877865809932267","22.665320352",
"9/19/1983","35","1.09280002117157","1799","18.407","11.261","15.583422456","1.37235192641366","0.923020212838838","13.191698088",
"9/20/1983","35","1.09280002117157","1799","17.815","12.985","23.77166076","1.28468555058488","0.933595830299422","12.207379392",
"9/21/1983","35","1.09280002117157","1799","19.634","13.125","33.99581232","1.63784858677558","0.88214234502028","19.11257172",
"9/22/1983","35","1.09280002117157","1799","21.032","13.381","22.93309944","1.21356784145411","0.848270347795621","21.904144632",
"9/23/1983","35","1.09280002117157","1799","21.251","10.626","11.447238132","1.50966104176645","0.773010125667828","27.032740128",
"9/24/1983","35","1.09280002117157","1799","22.761","8.38799999999998","0.1081467864","1.18563845857538","0.6864900537977","20.791631952",
"9/25/1983","35","1.09280002117157","1799","21.742","11.179","9.19074744","1.04686598047937","0.729818381624933","16.724803248",
"9/26/1983","35","1.09280002117157","1799","22.029","12.466","17.53864632","1.58387321210144","0.854144279743648","15.952441392",
"9/27/1983","35","1.09280002117157","1799","22.441","9.45699999999999","11.2232196","1.24683182781276","0.783967325476909","20.905539552",
"9/28/1983","35","1.09280002117157","1799","21.648","13.356","6.87332178","1.22178806485968","0.788222898615774","6.861992958",
"9/29/1983","35","1.09280002117157","1799","23.429","11.996","13.36041036","1.60305893970372","0.805375951357339","16.958704968",
"9/30/1983","35","1.09280002117157","1799","23.161","11.577","12.87803934","1.64091510718443","0.787900658435259","19.34757864",
"10/1/1983","35","1.09280002117157","1799","22.184","10.077","11.64122316","1.46101366472274","0.759035057760454","27.78873084",
"10/2/1983","35","1.09280002117157","1799","21.039","10.149","10.87131348","1.15058358666757","0.805807729135116","21.5424",
"10/3/1983","35","1.09280002117157","1799","19.441","13.154","20.448313128","1.79593424727316","0.86593123567646","23.09484096",
"10/4/1983","35","1.09280002117157","1799","21.964","11.196","37.59208344","1.45591564421545","0.903369836021082","15.7296951",
"10/5/1983","35","1.09280002117157","1799","17.025","13.628","17.79957216","1.19561964026404","0.934992599801484","4.15507824",
"10/6/1983","35","1.09280002117157","1799","16.269","13.817","38.65983156","1.28938812173593","0.963052215554674","5.2801308",
"10/7/1983","35","1.09280002117157","1799","18.459","10.138","30.6990687312","1.14357681399788","0.932876180043583","16.96455252",
"10/8/1983","35","1.09280002117157","1799","20.537","12.951","30.169476","1.40196821332946","0.887763179457921","11.27582028",
"10/9/1983","35","1.09280002117157","1799","19.087","12.316","16.077801708","1.36460107612031","0.917667053803893","10.20605634",
"10/10/1983","35","1.09280002117157","1799","17.247","12.232","7.06815684","1.67054859582214","0.883197608269393","6.655053852",
"10/11/1983","35","1.09280002117157","1799","19.59","11.69","6.845857092","1.93717266233848","0.805920716203765","13.88041794",
"10/12/1983","35","1.09280002117157","1799","21.553","12.661","11.0000606904","1.67276223073756","0.788669631743277","15.76952289",
"10/13/1983","35","1.09280002117157","1799","20.561","10.033","9.5048900928","1.4495673541058","0.801405924261963","22.14365472",
"10/14/1983","35","1.09280002117157","1799","21.471","11.417","12.04032996","1.75842600230415","0.781200726917689","24.2862129",
"10/15/1983","35","1.09280002117157","1799","21.548","12.251","9.2611307736","1.76611391051612","0.765012749574584","26.95623642",
"10/16/1983","35","1.09280002117157","1799","22.163","10.687","6.12316332","1.89728343892842","0.734478806027175","27.47243916",
"10/17/1983","35","1.09280002117157","1799","21.361","13.144","9.4739878296","1.71768920360168","0.771472063664798","23.5774728",
"10/18/1983","35","1.09280002117157","1799","22.081","12.705","10.48163814","1.69487843278729","0.791419190062888","22.52525724",
"10/19/1983","35","1.09280002117157","1799","20.469","11.278","5.283742752","1.92186941404331","0.764466170863029","21.76830324",
"10/20/1983","35","1.09280002117157","1799","21.824","10.108","3.11050224","1.82294130360457","0.687869158165767","21.19056012",
"10/21/1983","35","1.09280002117157","1799","23.03","11.263","2.926826244","1.74040532826224","0.690804672069641","21.8096451",
"10/22/1983","35","1.09280002117157","1799","22.596","11.054","4.584221136","2.28706856193834","0.750717399138966","21.23713188",
"10/23/1983","35","1.09280002117157","1799","20.671","10.005","5.5369399464","2.19511047674168","0.793519175526426","19.21528098",
"10/24/1983","35","1.09280002117157","1799","19.841","10.846","9.346960224","2.20722685072782","0.833828034293366","20.64515202",
"10/25/1983","35","1.09280002117157","1799","20.223","11.853","2.0410538256","1.91847187441221","0.784262395635612","13.37326848",
"10/26/1983","35","1.09280002117157","1799","21.856","11.002","3.30620112","2.04788389472025","0.718118606288493","20.93507352",
"10/27/1983","35","1.09280002117157","1799","21.954","11.139","3.231525528","2.35297191634537","0.702395008540434","23.1012567",
"10/28/1983","35","1.09280002117157","1799","21.745","10.468","1.0437011208","2.90348668148993","0.69871693261224","21.88107936",
"10/29/1983","35","1.09280002117157","1799","20.867","10.993","3.179167524","2.0479264624798","0.801110121397788","14.51869074",
"10/30/1983","35","1.09280002117157","1799","17.127","11.465","5.045131224","2.17486564247739","0.840891170752742","7.18047576",
"10/31/1983","35","1.09280002117157","1799","21.629","9.55700000000002","2.7414301824","1.91047420705108","0.766674931689121","15.85608606",
"11/1/1983","35","1.09280002117157","1799","14.245","12.375","6.9917688","2.73815420803057","0.937505515823035","4.14742554",
"11/2/1983","35","1.09280002117157","1799","17.328","11.637","5.9789723904","2.44786992035114","0.87155836894185","5.214043692",
"11/3/1983","35","1.09280002117157","1799","21.751","11.003","2.741430924","2.68741001129676","0.745973533378747","21.3290928",
"11/4/1983","35","1.09280002117157","1799","20.425","11.055","5.8176080352","2.36911987688058","0.809341166543807","17.44886412",
"11/5/1983","35","1.09280002117157","1799","17.156","12.497","13.525197012","2.21318193198645","0.870945771539461","9.01277064",
"11/6/1983","35","1.09280002117157","1799","20.39","10.276","11.16657432","2.02918693755777","0.810064340207556","21.25799712",
"11/7/1983","35","1.09280002117157","1799","20.933","12.109","11.9579330664","2.2667577132416","0.824991544998849","17.69698224",
"11/8/1983","35","1.09280002117157","1799","20.737","11.264","12.51325368","2.61833140661527","0.833892407199575","24.13558098",
"11/9/1983","35","1.09280002117157","1799","21.646","11.707","0.6402968064","2.83233633590647","0.76041585500673","26.63055144",
"11/10/1983","35","1.09280002117157","1799","22.745","10.705","3.1242367728","2.50249901119901","0.742996107855152","24.03759582",
"11/11/1983","35","1.09280002117157","1799","21.395","11.082","4.7344187592","2.29982748816978","0.803762428827077","19.25836902",
"11/12/1983","35","1.09280002117157","1799","21.702","10.728","1.762960392","2.29205007342975","0.738185462438669","22.50180468",
"11/13/1983","35","1.09280002117157","1799","22.205","10.776","3.8786922","2.29546203529853","0.673925180674935","22.35920904",
"11/14/1983","35","1.09280002117157","1799","19.983","12.41","17.502596208","1.90123504421246","0.781546658603838","19.14440526",
"11/15/1983","35","1.09280002117157","1799","22.721","10.309","0.037765512","2.45060732463366","0.679333551951975","27.2428326",
"11/16/1983","35","1.09280002117157","1799","23.512","10.646","0.55446678","2.38589426449199","0.604430766537066","23.24564442",
"11/17/1983","35","1.09280002117157","1799","20.15","12.599","12.41112312","2.23838830228792","0.783112582864784","18.89381178",
"11/18/1983","35","1.09280002117157","1799","21.683","9.68200000000002","0","2.20000331717109","0.632949397491563","19.36220418",
"11/19/1983","35","1.09280002117157","1799","21.922","10.833","2.60925336","2.27385107130098","0.669424627867802","19.1498616",
"11/20/1983","35","1.09280002117157","1799","22.143","10.356","0.27465804","3.2118819994586","0.627914517966469","26.79952158",
"11/21/1983","35","1.09280002117157","1799","20.346","9.43700000000001","0","2.87265370045144","0.592081887718763","22.28006322",
"11/22/1983","35","1.09280002117157","1799","21.623","9.39699999999999","1.3114934928","2.62706108683092","0.720288588103995","18.3074022",
"11/23/1983","35","1.09280002117157","1799","20.856","12.147","0.1939774032","2.36238808680897","0.666951896028213","8.30069658",
"11/24/1983","35","1.09280002117157","1799","21.436","10.129","0.2866746024","2.43369733491001","0.627960256543682","18.71808804",
"11/25/1983","35","1.09280002117157","1799","21.797","10.003","0.52700058","2.28620868997397","0.669657448063714","18.13162212",
"11/26/1983","35","1.09280002117157","1799","20.895","9.88099999999997","2.4959548728","2.33344709887451","0.689783023625142","18.2676357",
"11/27/1983","35","1.09280002117157","1799","22.393","10.106","0.1544952168","3.08353219458628","0.631749880663148","22.39126272",
"11/28/1983","35","1.09280002117157","1799","22.139","10","2.415276468","2.93300771309599","0.679882280899847","19.74779838",
"11/29/1983","35","1.09280002117157","1799","22.705","10.256","0.151062264","3.20863354011139","0.65313488806669","22.33035252",
"11/30/1983","35","1.09280002117157","1799","22.68","10.082","0","3.48979231544204","0.601336237632828","23.95288548",
"12/1/1983","35","1.09280002117157","1799","22.111","10.111","1.1192325984","3.69036998034177","0.669918671773617","24.56055522",
"12/2/1983","35","1.09280002117157","1799","22.571","8.464","0","3.40207223431472","0.640594778363417","26.48678112",
"12/3/1983","35","1.09280002117157","1799","21.175","9.77499999999998","5.9566504464","2.92519539075004","0.72872643446691","22.2128973",
"12/4/1983","35","1.09280002117157","1799","21.994","10.758","0.1338958944","3.64524644724167","0.689640651779638","27.39172842",
"12/5/1983","35","1.09280002117157","1799","21.404","9.73000000000002","2.4032570904","3.24800479833277","0.753156830789889","21.14892774",
"12/6/1983","35","1.09280002117157","1799","22.33","10.248","0.463486104","3.47040193656854","0.683626643953305","26.92710108",
"12/7/1983","35","1.09280002117157","1799","22.257","10.055","0","3.8448527892366","0.689352506686311","27.3417183",
"12/8/1983","35","1.09280002117157","1799","22.428","9.33699999999999","0","3.79961500707251","0.661265060489716","26.09269578",
"12/9/1983","35","1.09280002117157","1799","22.203","9.197","4.4357274","3.5107425659675","0.732335425910195","24.9548625",
"12/10/1983","35","1.09280002117157","1799","22.831","10.072","0","3.60937704632375","0.67756763080286","20.8831446",
"12/11/1983","35","1.09280002117157","1799","23.128","10.281","0","3.7041548216559","0.592616766944927","27.44460198",
"12/12/1983","35","1.09280002117157","1799","23.814","9.43799999999999","0.0961304904","3.17486045322602","0.579629234847745","24.64414128",
"12/13/1983","35","1.09280002117157","1799","24.135","11.51","0.2334591864","2.99224670920464","0.582123323878584","22.03880958",
"12/14/1983","35","1.09280002117157","1799","23.314","10.147","0","3.61017318787849","0.63607404110335","23.53229802",
"12/15/1983","35","1.09280002117157","1799","23.005","8.40899999999999","0","3.60779272117376","0.58204644484953","28.42503462",
"12/16/1983","35","1.09280002117157","1799","23.302","9.44799999999998","0.68664546","2.68319101096863","0.642693693957477","22.0100625",
"12/17/1983","35","1.09280002117157","1799","24.39","10.302","0.3330229824","2.48394983206733","0.605405175094978","21.24162972",
"12/18/1983","35","1.09280002117157","1799","24.634","9.36599999999999","0.085830696","2.08055220054791","0.527459282920607","22.52288718",
"12/19/1983","35","1.09280002117157","1799","22.622","9.46800000000002","0.034332264","1.92512599363026","0.604889130212629","17.06186178",
"12/20/1983","35","1.09280002117157","1799","22.809","7.62299999999999","0","2.29839804008238","0.64921536959187","18.09781578",
"12/21/1983","35","1.09280002117157","1799","23.806","9.88200000000001","0.1716615","2.65853032058038","0.606192610229919","19.31349132",
"12/22/1983","35","1.09280002117157","1799","23.599","13.011","2.5182718704","2.01268970029961","0.615596315477905","7.56776826",
"12/23/1983","35","1.09280002117157","1799","21.552","10.365","21.58126776","2.17582303665727","0.746738532917035","15.73795764",
"12/24/1983","35","1.09280002117157","1799","20.742","11.152","4.502679228","1.76201926817487","0.735076640855334","12.4936848",
"12/25/1983","35","1.09280002117157","1799","21.268","9.11500000000001","0.2609250624","1.81862934261394","0.65298354024381","14.53725288",
"12/26/1983","35","1.09280002117157","1799","20.343","11.178","10.24646634","1.76574261912736","0.725758624850948","15.74893332",
"12/27/1983","35","1.09280002117157","1799","18.317","12.202","15.97137876","1.40562779189031","0.842972003870565","9.30746826",
"12/28/1983","35","1.09280002117157","1799","18.988","12.318","13.090891752","1.66043290834911","0.80869658335716","12.69517464",
"12/29/1983","35","1.09280002117157","1799","20.19","10.93","0.048065184","2.80240725837834","0.674376730498371","15.84348732",
"12/30/1983","35","1.09280002117157","1799","22.001","9.80500000000001","0.0102996792","1.83083244973497","0.662085101227","17.29389492",
"12/31/1983","35","1.09280002117157","1799","21.488","12.07","2.8427166288","1.76148061309198","0.634481558638594","13.65063516",
"1/1/1984","35","1.09280002117157","1799","24.485","11.778","0","2.93531160614226","0.445878456133452","25.87855212",
"1/2/1984","35","1.09280002117157","1799","24.142","9.947","0","3.24274128190428","0.510312389714142","24.79055256",
"1/3/1984","35","1.09280002117157","1799","24.967","9.53199999999998","0.037765512","2.64401871272815","0.548133161678432","22.81387338",
"1/4/1984","35","1.09280002117157","1799","24.333","9.91399999999999","0","2.88919331166693","0.569393919783097","26.4270996",
"1/5/1984","35","1.09280002117157","1799","24.683","12.861","0","3.14338829248018","0.463273673531607","28.02110742",
"1/6/1984","35","1.09280002117157","1799","23.738","8.43799999999999","0","3.23771145886752","0.418384357432903","28.82153916",
"1/7/1984","35","1.09280002117157","1799","23.472","9.36500000000001","0","3.45661904392255","0.515377573277669","28.35213642",
"1/8/1984","35","1.09280002117157","1799","24.437","9.20800000000003","0.3828048264","2.5435729745274","0.499972181398143","25.637346",
"1/9/1984","35","1.09280002117157","1799","23.945","9.858","0.25749216","3.05632587034887","0.523789246389714","24.17405238",
"1/10/1984","35","1.09280002117157","1799","23.71","8.55799999999999","0","2.26587340039483","0.514126510602129","19.46784564",
"1/11/1984","35","1.09280002117157","1799","24.175","9.01400000000001","0.8462903616","2.24402487749796","0.547181559658625","20.59329582",
"1/12/1984","35","1.09280002117157","1799","24.463","10.542","2.4942395448","2.06988229282575","0.580845999470429","22.84992918",
"1/13/1984","35","1.09280002117157","1799","23.851","8.18599999999998","0.0205993728","3.10140966432752","0.460793916051256","28.41097608",
"1/14/1984","35","1.09280002117157","1799","25.012","6.91300000000001","0","2.17900449397509","0.412452097916888","29.26541448",
"1/15/1984","35","1.09280002117157","1799","24.728","6.589","0","2.02232378608146","0.436171172576855","21.61782432",
"1/16/1984","35","1.09280002117157","1799","25.411","6.69900000000001","0","2.49094846683659","0.440020109390576","28.85636304",
"1/17/1984","35","1.09280002117157","1799","25.426","6.892","0","2.16692380437262","0.430682037524582","24.99468948",
"1/18/1984","35","1.09280002117157","1799","25.71","7.10399999999999","0","1.83185303001291","0.38096532063274","21.71058948",
"1/19/1984","35","1.09280002117157","1799","24.889","7.33100000000002","0","2.10452326791835","0.319712170592868","22.82658552",
"1/20/1984","35","1.09280002117157","1799","22.854","6.17399999999998","0","2.02239815500856","0.373265077974348","18.4598406",
"1/21/1984","35","1.09280002117157","1799","25.646","11.487","0","2.25592489838814","0.320733248419055","25.97506668",
"1/22/1984","35","1.09280002117157","1799","26.938","10.364","0","1.53692713741971","0.31348053129303","21.422538",
"1/23/1984","35","1.09280002117157","1799","25.22","12.409","0","1.69530904461945","0.329335033196445","19.73182536",
"1/24/1984","35","1.09280002117157","1799","25.421","8.56400000000002","0.1768113864","2.43604522694315","0.394570758529141","25.12490292",
"1/25/1984","35","1.09280002117157","1799","25.164","10.587","0.6935122224","2.80238018961359","0.493487933133635","19.13095872",
"1/26/1984","35","1.09280002117157","1799","25.035","10.234","0.037765512","3.70014017523356","0.50002815231577","28.01221776",
"1/27/1984","35","1.09280002117157","1799","25.749","9.67500000000001","0","3.67210418702424","0.487707725279874","28.83476304",
"1/28/1984","35","1.09280002117157","1799","25.451","9.96499999999998","0","3.53574176971345","0.477633138062956","28.60053732",
"1/29/1984","35","1.09280002117157","1799","26.354","9.166","0","3.13900912917645","0.429460613442306","28.96852392",
"1/30/1984","35","1.09280002117157","1799","21.747","10.814","1.014518952","2.32385402842123","0.493091118867515","8.43350418",
"1/31/1984","35","1.09280002117157","1799","25.244","11.449","0.02059938","3.42854151549442","0.452839970636292","21.89919852",
"2/1/1984","35","1.09280002117157","1799","25.267","9.14299999999997","0.593948232","2.88934072319532","0.57215845806297","20.91268368",
"2/2/1984","35","1.09280002117157","1799","24.372","9.44799999999998","0.7724763504","2.58753509393404","0.578807071901877","17.6274558",
"2/3/1984","35","1.09280002117157","1799","25.173","9.71300000000002","0.0137329056","3.3060142951035","0.513221364951651","21.94256556",
"2/4/1984","35","1.09280002117157","1799","26.366","8.32600000000002","0","3.16673238931287","0.405612824545939","30.52209672",
"2/5/1984","35","1.09280002117157","1799","27.286","7.60700000000003","0","2.82471419591986","0.382096025528189","30.42484128",
"2/6/1984","35","1.09280002117157","1799","26.643","5.96800000000002","0","1.65893611017056","0.423338753389187","19.71657504",
"2/7/1984","35","1.09280002117157","1799","26.727","6.19799999999998","0","2.29103856651927","0.323601925962388","30.18532968",
"2/8/1984","35","1.09280002117157","1799","26.707","5.85399999999999","0","2.23566520987303","0.406652026483602","25.84158552",
"2/9/1984","35","1.09280002117157","1799","27.466","7.54500000000002","0","3.01500837837487","0.368869349525196","29.19233808",
"2/10/1984","35","1.09280002117157","1799","26.179","7.35000000000002","0","3.45071691441","0.431915022989911","30.08177496",
"2/11/1984","35","1.09280002117157","1799","26.268","8.50299999999999","0","3.45001555241335","0.413373657876066","30.7754424",
"2/12/1984","35","1.09280002117157","1799","26.528","7.78199999999998","0","3.42150671029935","0.346437160500907","30.42050148",
"2/13/1984","35","1.09280002117157","1799","26.365","7.03899999999999","0","3.57149542168462","0.343215664340302","30.15231048",
"2/14/1984","35","1.09280002117157","1799","26.94","5.44600000000003","0","2.58359040946093","0.388185588581545","30.16912824",
"2/15/1984","35","1.09280002117157","1799","27.98","7.118","0","1.80889203546811","0.304429966803246","24.24054042",
"2/16/1984","35","1.09280002117157","1799","27.43","4.88099999999997","0","2.10739439772004","0.430322657245126","26.27353224",
"2/17/1984","35","1.09280002117157","1799","28.109","5.58199999999999","0","2.58645028593708","0.312585814256527","28.08191304",
"2/18/1984","35","1.09280002117157","1799","27.312","6.84100000000001","0","3.11603803349961","0.257041556205161","29.7623754",
"2/19/1984","35","1.09280002117157","1799","26.287","7.71300000000002","0","3.64043377797568","0.324772346182197","30.9895884",
"2/20/1984","35","1.09280002117157","1799","26.691","8.11200000000002","0","3.60254356997026","0.330535770257419","30.53446632",
"2/21/1984","35","1.09280002117157","1799","27.219","9.947","0","3.82195369712774","0.403868963246282","30.5736192",
"2/22/1984","35","1.09280002117157","1799","26.889","9.27999999999997","0","4.1847450006214","0.424422521820748","30.9924018",
"2/23/1984","35","1.09280002117157","1799","26.771","9.54500000000002","0","4.13769194877124","0.434092491935258","30.98064096",
"2/24/1984","35","1.09280002117157","1799","26.837","9.80700000000002","0","3.16936082646866","0.457337198871006","25.25056704",
"2/25/1984","35","1.09280002117157","1799","26.645","10.029","0.0102996792","2.95386554008492","0.370101559793903","24.69009816",
"2/26/1984","35","1.09280002117157","1799","24.873","9.22199999999998","0.92697174","2.80443927286397","0.487163147346974","18.41608008",
"2/27/1984","35","1.09280002117157","1799","26.424","8.62","0.73127754","2.36414647774544","0.527775175404315","20.71276632",
"2/28/1984","35","1.09280002117157","1799","25.937","9.69099999999997","0.545883444","2.76406031965201","0.503857909525155","21.54105396",
"2/29/1984","35","1.09280002117157","1799","23.44","9.91199999999998","3.29933304","2.76050173857708","0.657166536168398","18.87941412",
"3/1/1984","35","1.09280002117157","1799","22.908","9.82600000000002","1.404188208","3.57128213640723","0.648673588638635","19.2679362",
"3/2/1984","35","1.09280002117157","1799","24.834","9.95600000000002","0","3.94359398567609","0.520411955277172","30.94278912",
"3/3/1984","35","1.09280002117157","1799","25.425","10.45","0.0720977544","3.28229230658695","0.462111739064699","26.7024348",
"3/4/1984","35","1.09280002117157","1799","25.443","10.823","0.0068664528","4.0986258803635","0.424451471699842","27.96716268",
"3/5/1984","35","1.09280002117157","1799","25.858","9.22699999999998","0","3.91839482059028","0.469392379014349","26.46726012",
"3/6/1984","35","1.09280002117157","1799","26.132","8.62200000000001","0","3.45476926498965","0.441557944717384","31.88604852",
"3/7/1984","35","1.09280002117157","1799","26.826","8.25999999999999","0","3.52295723209118","0.336044647286804","32.22112464",
"3/8/1984","35","1.09280002117157","1799","27.317","9.01100000000002","0","3.7166232353085","0.324334327499608","32.27113836",
"3/9/1984","35","1.09280002117157","1799","28.07","9.536","0","3.01824854258829","0.403636037499253","26.47040688",
"3/10/1984","35","1.09280002117157","1799","27.597","10.169","0","3.5974393704919","0.438076273738498","30.35958732",
"3/11/1984","35","1.09280002117157","1799","27.522","9.42200000000003","0","3.54172297269138","0.400354671018077","31.05944892",
"3/12/1984","35","1.09280002117157","1799","28.514","8.45100000000002","0","3.40651808481845","0.376962728123906","31.89060324",
"3/13/1984","35","1.09280002117157","1799","28.122","8.06400000000002","0","2.87878154428691","0.38026272608717","31.37096106",
"3/14/1984","35","1.09280002117157","1799","27.275","10.21","0","2.53725409679326","0.427648022781684","25.79743215",
"3/15/1984","35","1.09280002117157","1799","27.175","10.266","0","3.46539598401512","0.482858965576614","30.8800116",
"3/16/1984","35","1.09280002117157","1799","24.327","11.131","0","3.2518572939373","0.526683328223005","18.94122711",
"3/17/1984","35","1.09280002117157","1799","25.238","9.44200000000001","0","3.89506420178757","0.557151649761086","31.30740207",
"3/18/1984","35","1.09280002117157","1799","25.496","11.969","0.02059938","4.03602661355491","0.487567776140201","31.43615193",
"3/19/1984","35","1.09280002117157","1799","25.458","9.375","0","4.31715356095456","0.536845702225101","31.47255261",
"3/20/1984","35","1.09280002117157","1799","25.106","9.12900000000002","0.00686646","4.39853638599662","0.572106437434496","31.5707103",
"3/21/1984","35","1.09280002117157","1799","26.191","9.29899999999998","0","3.81830278891992","0.545094092066567","30.76626825",
"3/22/1984","35","1.09280002117157","1799","25.651","9.31299999999999","0","4.19040843483309","0.53194751756256","31.36055598",
"3/23/1984","35","1.09280002117157","1799","26.247","9.02800000000002","0","3.93536147144069","0.511055686811933","31.51343853",
"3/24/1984","35","1.09280002117157","1799","27.425","8.99900000000002","0","3.72956326238129","0.429660840174719","31.9561335",
"3/25/1984","35","1.09280002117157","1799","27.68","9.97399999999999","0","2.4715607823264","0.506721616288748","27.60834096",
"3/26/1984","35","1.09280002117157","1799","26.143","9.56","0","1.84286387500408","0.493614724816204","17.86607442",
"3/27/1984","35","1.09280002117157","1799","24.747","10.655","0.034332264","3.04491354064674","0.473631448640809","16.9843527",
"3/28/1984","35","1.09280002117157","1799","26.27","9.62599999999998","0.0446319576","3.88284234687713","0.550369298243862","23.72451066",
"3/29/1984","35","1.09280002117157","1799","26.162","9.72800000000001","0.096130332","3.89732751054276","0.563895706125509","29.03422428",
"3/30/1984","35","1.09280002117157","1799","25.077","10.432","0.442886292","2.97772689080976","0.617566453032524","17.71953282",
"3/31/1984","35","1.09280002117157","1799","25.606","10.52","0","3.1066729080415","0.510939757451634","21.15394659",
"4/1/1984","35","1.09280002117157","1799","25.524","10.825","0","2.53955371668793","0.508683091170912","18.34346376",
"4/2/1984","35","1.09280002117157","1799","26.463","11.227","0.054931644","2.85843490308103","0.547202038075421","24.16982661",
"4/3/1984","35","1.09280002117157","1799","24.667","13.883","0.676345392","2.5803295593815","0.539816202349432","11.10476052",
"4/4/1984","35","1.09280002117157","1799","24.902","13.1","7.2029133","2.5978701929019","0.641845641205007","17.51585841",
"4/5/1984","35","1.09280002117157","1799","26.368","9.75799999999998","2.962876572","2.48797541603774","0.647955729003255","22.92598467",
"4/6/1984","35","1.09280002117157","1799","26.58","10.702","4.2537663864","2.16406045344215","0.633599839814122","20.15139726",
"4/7/1984","35","1.09280002117157","1799","24.317","11.094","7.89298812","1.83742038857763","0.705815193345499","18.45978831",
"4/8/1984","35","1.09280002117157","1799","25.477","10.173","0.1270294344","2.24115820010659","0.618063324406364","18.37344294",
"4/9/1984","35","1.09280002117157","1799","26.182","11.057","0.130462668","2.27776363577174","0.557061061843451","18.45411219",
"4/10/1984","35","1.09280002117157","1799","26.881","11.885","0.20599344","3.59097054974671","0.47943985961786","23.37541407",
"4/11/1984","35","1.09280002117157","1799","24.513","11.568","2.03933772","3.32651327779672","0.618749812726835","21.3112647",
"4/12/1984","35","1.09280002117157","1799","25.113","10.412","2.8358436528","3.23569796658314","0.666036146263748","21.75322482",
"4/13/1984","35","1.09280002117157","1799","26.234","10.362","0.0343323","2.64559845935028","0.607735580687168","20.49935526",
"4/14/1984","35","1.09280002117157","1799","25.966","9.35500000000002","0","3.49679404800999","0.536671669427466","30.34495602",
"4/15/1984","35","1.09280002117157","1799","25.421","11.598","0","2.19215139917974","0.562147469932523","19.67817105",
"4/16/1984","35","1.09280002117157","1799","24.892","9.56900000000002","0.051498432","2.02004782974587","0.547870837320988","18.8796303",
"4/17/1984","35","1.09280002117157","1799","26.94","12.325","0.1956938328","2.34252987109153","0.495311636844123","25.56444528",
"4/18/1984","35","1.09280002117157","1799","25.82","9.13","0","3.33300612329445","0.550072888655739","23.874246",
"4/19/1984","35","1.09280002117157","1799","25.596","9.60000000000002","0.810240624","2.47685927432396","0.56554488035899","20.433257568",
"4/20/1984","35","1.09280002117157","1799","23.756","11.043","1.7749782","2.61512592056805","0.677591248344432","17.009837928",
"4/21/1984","35","1.09280002117157","1799","23.719","9.041","0.0652313088","1.99178140750249","0.634755102623683","13.867874208",
"4/22/1984","35","1.09280002117157","1799","25.178","10.055","1.31149314","2.31649526176905","0.621850323193547","17.20372356",
"4/23/1984","35","1.09280002117157","1799","24.665","10.464","1.4659881264","2.38536716389843","0.687606841152923","18.263755872",
"4/24/1984","35","1.09280002117157","1799","22.616","10.739","3.0246733728","1.94716865375875","0.70810855309068","15.24611484",
"4/25/1984","35","1.09280002117157","1799","21.235","12.309","4.03060932","1.8572939972718","0.720716681787319","11.00643462",
"4/26/1984","35","1.09280002117157","1799","26.231","9.39999999999998","1.2702942","2.00100583450936","0.671888967749381","20.26085886",
"4/27/1984","35","1.09280002117157","1799","23.043","10.525","0.690078816","2.29782293350241","0.637534492041275","18.144280872",
"4/28/1984","35","1.09280002117157","1799","25.216","9.95299999999997","0.068664564","2.95515178166216","0.516582170177708","29.4808527",
"4/29/1984","35","1.09280002117157","1799","25.249","11.888","0.19226052","2.8292083041972","0.549226783604223","22.935483432",
"4/30/1984","35","1.09280002117157","1799","25.739","10.335","0.01373292","2.57966529606557","0.460133874450614","26.971653312",
